Datetime,Close AAPL,High AAPL,Low AAPL,Open AAPL,Volume AAPL
2025-10-23 15:10:00+00:00,259.29998779296875,259.41949462890625,259.2699890136719,259.3800048828125,28915
2025-10-23 15:11:00+00:00,259.2749938964844,259.3399963378906,259.26959228515625,259.32000732421875,38338
2025-10-23 15:12:00+00:00,258.9800109863281,259.2850036621094,258.9599914550781,259.2850036621094,64710
2025-10-23 15:13:00+00:00,259.02508544921875,259.0899963378906,258.9800109863281,258.9800109863281,29032
2025-10-23 15:14:00+00:00,259.0899963378906,259.1000061035156,259.0050048828125,259.0299987792969,30906
2025-10-23 15:15:00+00:00,259.0450134277344,259.19000244140625,259.010009765625,259.0849914550781,58290
2025-10-23 15:16:00+00:00,259.06298828125,259.07598876953125,258.9800109863281,259.0199890136719,50361
2025-10-23 15:17:00+00:00,259.0429992675781,259.0899963378906,258.9949951171875,259.05999755859375,66058
2025-10-23 15:18:00+00:00,259.0321044921875,259.04998779296875,258.95001220703125,259.0199890136719,103248
2025-10-23 15:19:00+00:00,259.0899963378906,259.12701416015625,259.0443115234375,259.07000732421875,39614
2025-10-23 15:20:00+00:00,259.17999267578125,259.17999267578125,259.07000732421875,259.0950012207031,33786
2025-10-23 15:21:00+00:00,259.1099853515625,259.260009765625,259.1099853515625,259.1700134277344,34390
2025-10-23 15:22:00+00:00,259.2226867675781,259.2900085449219,259.1199951171875,259.1300048828125,38609
2025-10-23 15:23:00+00:00,259.2749938964844,259.2900085449219,259.19000244140625,259.239990234375,33088
2025-10-23 15:24:00+00:00,259.385009765625,259.3949890136719,259.25,259.2652893066406,40153
2025-10-23 15:25:00+00:00,259.3349914550781,259.4100036621094,259.3269958496094,259.3822937011719,34253
2025-10-23 15:26:00+00:00,259.24249267578125,259.3500061035156,259.239990234375,259.3299865722656,37601
2025-10-23 15:27:00+00:00,259.239990234375,259.27301025390625,259.19000244140625,259.27301025390625,28277
2025-10-23 15:28:00+00:00,259.3999938964844,259.3999938964844,259.2250061035156,259.2300109863281,39800
2025-10-23 15:29:00+00:00,259.3999938964844,259.42999267578125,259.3299865722656,259.385009765625,40136
2025-10-23 15:30:00+00:00,259.54998779296875,259.5669860839844,259.3800048828125,259.3999938964844,52739
2025-10-23 15:31:00+00:00,259.6199951171875,259.63861083984375,259.4800109863281,259.539794921875,54366
2025-10-23 15:32:00+00:00,259.6400146484375,259.6499938964844,259.5799865722656,259.6199951171875,33486
2025-10-23 15:33:00+00:00,259.6600036621094,259.7294921875,259.6300048828125,259.6449890136719,37607
2025-10-23 15:34:00+00:00,259.75,259.7699890136719,259.55499267578125,259.6549987792969,92900
2025-10-23 15:35:00+00:00,259.8252868652344,259.8252868652344,259.69500732421875,259.7590026855469,35479
2025-10-23 15:36:00+00:00,259.2449951171875,259.85699462890625,259.2200012207031,259.81500244140625,135832
2025-10-23 15:37:00+00:00,259.1300964355469,259.3599853515625,259.1300048828125,259.25,184384
2025-10-23 15:38:00+00:00,259.3500061035156,259.3500061035156,259.0834045410156,259.1698913574219,55095
2025-10-23 15:39:00+00:00,259.31500244140625,259.3356018066406,259.2799987792969,259.3299865722656,37404
2025-10-23 15:40:00+00:00,259.375,259.3999938964844,259.2598876953125,259.2799987792969,37932
2025-10-23 15:41:00+00:00,259.6400146484375,259.6400146484375,259.3599853515625,259.3599853515625,107407
2025-10-23 15:42:00+00:00,259.497802734375,259.70001220703125,259.45001220703125,259.6300048828125,42813
2025-10-23 15:43:00+00:00,259.4700012207031,259.54998779296875,259.42498779296875,259.4949951171875,34374
2025-10-23 15:44:00+00:00,259.239990234375,259.5,259.239990234375,259.45001220703125,110508
2025-10-23 15:45:00+00:00,259.55999755859375,259.6300048828125,259.1499938964844,259.239990234375,56638
2025-10-23 15:46:00+00:00,259.77508544921875,259.7900085449219,259.5299987792969,259.54998779296875,51916
2025-10-23 15:47:00+00:00,259.75,259.79998779296875,259.7130126953125,259.7900085449219,44426
2025-10-23 15:48:00+00:00,259.95001220703125,259.9599914550781,259.7200012207031,259.7550048828125,89623
2025-10-23 15:49:00+00:00,259.9100036621094,259.9700012207031,259.8599853515625,259.94000244140625,36086
2025-10-23 15:50:00+00:00,259.9800109863281,259.989990234375,259.8800048828125,259.8800048828125,57248
2025-10-23 15:51:00+00:00,260.04998779296875,260.07000732421875,259.989990234375,259.989990234375,133156
2025-10-23 15:52:00+00:00,260.05999755859375,260.1499938964844,260.0452880859375,260.0452880859375,74791
2025-10-23 15:53:00+00:00,260.239990234375,260.29400634765625,260.07000732421875,260.07000732421875,91130
2025-10-23 15:54:00+00:00,260.3599853515625,260.3800048828125,260.2300109863281,260.25,76618
2025-10-23 15:55:00+00:00,260.4049987792969,260.4372863769531,260.28009033203125,260.3500061035156,69708
2025-10-23 15:56:00+00:00,260.489990234375,260.5,260.3811950683594,260.4103088378906,71503
2025-10-23 15:57:00+00:00,260.3699951171875,260.5299987792969,260.3699951171875,260.489990234375,55648
2025-10-23 15:58:00+00:00,260.30999755859375,260.4200134277344,260.30999755859375,260.3900146484375,66836
2025-10-23 15:59:00+00:00,260.25,260.3299865722656,260.1700134277344,260.30999755859375,53080
2025-10-23 16:00:00+00:00,260.37939453125,260.3800048828125,260.17059326171875,260.2049865722656,41878
2025-10-23 16:01:00+00:00,260.2305908203125,260.3500061035156,260.2200012207031,260.3500061035156,48588
2025-10-23 16:02:00+00:00,260.239990234375,260.2475891113281,260.17999267578125,260.2200012207031,29305
2025-10-23 16:03:00+00:00,260.3800048828125,260.45001220703125,260.25,260.25,41983
2025-10-23 16:04:00+00:00,260.3999938964844,260.4200134277344,260.340087890625,260.3699951171875,26138
2025-10-23 16:05:00+00:00,260.39739990234375,260.4150085449219,260.239990234375,260.3999938964844,30727
2025-10-23 16:06:00+00:00,260.489990234375,260.5400085449219,260.4125061035156,260.4125061035156,41403
2025-10-23 16:07:00+00:00,260.5249938964844,260.6199035644531,260.4800109863281,260.489990234375,47128
2025-10-23 16:08:00+00:00,260.489990234375,260.5505065917969,260.4599914550781,260.5299987792969,26828
2025-10-23 16:09:00+00:00,260.40899658203125,260.510009765625,260.36029052734375,260.5,56845
2025-10-23 16:10:00+00:00,260.4649963378906,260.489990234375,260.29998779296875,260.3999938964844,28477
2025-10-23 16:11:00+00:00,260.4750061035156,260.5400085449219,260.44000244140625,260.4649963378906,29830
2025-10-23 16:12:00+00:00,260.25,260.48651123046875,260.20001220703125,260.48651123046875,53411
2025-10-23 16:13:00+00:00,260.2749938964844,260.3122863769531,260.25,260.2991027832031,21137
2025-10-23 16:14:00+00:00,260.3900146484375,260.3900146484375,260.2300109863281,260.2699890136719,34604
2025-10-23 16:15:00+00:00,260.33990478515625,260.427001953125,260.3299865722656,260.3764953613281,27460
2025-10-23 16:16:00+00:00,260.32000732421875,260.3399963378906,260.260009765625,260.3349914550781,19881
2025-10-23 16:17:00+00:00,260.4750061035156,260.489990234375,260.239990234375,260.30999755859375,32418
2025-10-23 16:18:00+00:00,260.4049987792969,260.510009765625,260.3900146484375,260.489990234375,31339
2025-10-23 16:19:00+00:00,260.3500061035156,260.3999938964844,260.2850036621094,260.3999938964844,24998
2025-10-23 16:20:00+00:00,260.4700012207031,260.4800109863281,260.32000732421875,260.3500061035156,43316
2025-10-23 16:21:00+00:00,260.40521240234375,260.5400085449219,260.3900146484375,260.4700012207031,28144
2025-10-23 16:22:00+00:00,260.29998779296875,260.3999938964844,260.25,260.3999938964844,25275
2025-10-23 16:23:00+00:00,260.2900085449219,260.3299865722656,260.25,260.30499267578125,30122
2025-10-23 16:24:00+00:00,260.1199951171875,260.32000732421875,260.0299987792969,260.2699890136719,76415
2025-10-23 16:25:00+00:00,260.0895080566406,260.1700134277344,260.0299987792969,260.1400146484375,28152
2025-10-23 16:26:00+00:00,260.0950927734375,260.1091003417969,260.0400085449219,260.1091003417969,27312
2025-10-23 16:27:00+00:00,259.9599914550781,260.1199951171875,259.93011474609375,260.1050109863281,59578
2025-10-23 16:28:00+00:00,259.9700012207031,260.0199890136719,259.92999267578125,259.94500732421875,29453
2025-10-23 16:29:00+00:00,260.0400085449219,260.0799865722656,259.92498779296875,259.9736022949219,45243
2025-10-23 16:30:00+00:00,260.07000732421875,260.1000061035156,260.010009765625,260.04998779296875,26435
2025-10-23 16:31:00+00:00,260.2250061035156,260.239990234375,260.0299987792969,260.07550048828125,45113
2025-10-23 16:32:00+00:00,260.3550109863281,260.3756103515625,260.20001220703125,260.20001220703125,31525
2025-10-23 16:33:00+00:00,260.30999755859375,260.385009765625,260.2900085449219,260.3799133300781,47934
2025-10-23 16:34:00+00:00,260.20001220703125,260.3900146484375,260.17999267578125,260.29998779296875,62073
2025-10-23 16:35:00+00:00,260.1199951171875,260.239990234375,260.0526123046875,260.2099914550781,60184
2025-10-23 16:36:00+00:00,260.1499938964844,260.18499755859375,260.1099853515625,260.1300048828125,20890
2025-10-23 16:37:00+00:00,260.0849914550781,260.1499938964844,260.0704040527344,260.1499938964844,15713
2025-10-23 16:38:00+00:00,260.1199951171875,260.1600036621094,260.0950012207031,260.1000061035156,31363
2025-10-23 16:39:00+00:00,260.07501220703125,260.1199951171875,260.05010986328125,260.1189880371094,24425
2025-10-23 16:40:00+00:00,260.20001220703125,260.20001220703125,259.95001220703125,260.0450134277344,51468
2025-10-23 16:41:00+00:00,260.1000061035156,260.20001220703125,260.1000061035156,260.20001220703125,34026
2025-10-23 16:42:00+00:00,260.1600036621094,260.20001220703125,260.1099853515625,260.1099853515625,26975
2025-10-23 16:43:00+00:00,260.1600036621094,260.260009765625,260.1449890136719,260.17999267578125,48386
2025-10-23 16:44:00+00:00,260.20001220703125,260.2300109863281,260.1300048828125,260.1600036621094,33952
2025-10-23 16:45:00+00:00,260.19000244140625,260.29998779296875,260.1600036621094,260.2300109863281,71415
2025-10-23 16:46:00+00:00,260.19500732421875,260.2398986816406,260.1200866699219,260.19500732421875,44444
2025-10-23 16:47:00+00:00,260.114990234375,260.19000244140625,260.06500244140625,260.1610107421875,28847
2025-10-23 16:48:00+00:00,260.1300048828125,260.18499755859375,260.1099853515625,260.1300048828125,20635
2025-10-23 16:49:00+00:00,260.0899963378906,260.1499938964844,260.05670166015625,260.1499938964844,23394
2025-10-23 16:50:00+00:00,260.1449890136719,260.1560974121094,260.07000732421875,260.07000732421875,21511
2025-10-23 16:51:00+00:00,260.2200012207031,260.239990234375,260.1300048828125,260.1449890136719,30364
2025-10-23 16:52:00+00:00,260.1199951171875,260.2200927734375,260.07000732421875,260.2200012207031,21855
2025-10-23 16:53:00+00:00,260.1499938964844,260.17999267578125,260.0799865722656,260.10009765625,33551
2025-10-23 16:54:00+00:00,260.17999267578125,260.1856994628906,260.1099853515625,260.1300048828125,24879
2025-10-23 16:55:00+00:00,260.1099853515625,260.1700134277344,260.0400085449219,260.1700134277344,41407
2025-10-23 16:56:00+00:00,260.1499938964844,260.19000244140625,260.0899963378906,260.135009765625,37847
2025-10-23 16:57:00+00:00,260.2449951171875,260.260009765625,260.1499938964844,260.1499938964844,26368
2025-10-23 16:58:00+00:00,260.25,260.2799987792969,260.2200012207031,260.25,39373
2025-10-23 16:59:00+00:00,260.260009765625,260.2900085449219,260.20001220703125,260.239990234375,34795
2025-10-23 17:00:00+00:00,260.3699951171875,260.3900146484375,259.5199890136719,260.25,312538
2025-10-23 17:01:00+00:00,260.46929931640625,260.54998779296875,260.3699951171875,260.3699951171875,72577
2025-10-23 17:02:00+00:00,260.30999755859375,260.5400085449219,260.30999755859375,260.45001220703125,46943
2025-10-23 17:03:00+00:00,260.46820068359375,260.5299987792969,260.30999755859375,260.33489990234375,45625
2025-10-23 17:04:00+00:00,260.3699951171875,260.4999084472656,260.3599853515625,260.4999084472656,33558
2025-10-23 17:05:00+00:00,260.20001220703125,260.3599853515625,260.1700134277344,260.3599853515625,42359
2025-10-23 17:06:00+00:00,260.32000732421875,260.32000732421875,260.1400146484375,260.20001220703125,39224
2025-10-23 17:07:00+00:00,260.2611999511719,260.4079895019531,260.2611999511719,260.3299865722656,38692
2025-10-23 17:08:00+00:00,259.82000732421875,260.2200012207031,259.6199951171875,260.2200012207031,211922
2025-10-23 17:09:00+00:00,259.94000244140625,260.0899963378906,259.760009765625,259.7950134277344,72026
2025-10-23 17:10:00+00:00,260.07000732421875,260.0899963378906,259.93499755859375,259.95001220703125,25394
2025-10-23 17:11:00+00:00,260.125,260.125,260.0314025878906,260.07501220703125,31210
2025-10-23 17:12:00+00:00,260.29998779296875,260.29998779296875,260.1099853515625,260.1400146484375,44754
2025-10-23 17:13:00+00:00,260.2099914550781,260.30499267578125,260.1650085449219,260.2799987792969,33498
2025-10-23 17:14:00+00:00,260.02508544921875,260.2099914550781,260.0249938964844,260.19000244140625,31021
2025-10-23 17:15:00+00:00,259.9599914550781,260.1099853515625,259.9599914550781,260.0249938964844,36486
2025-10-23 17:16:00+00:00,259.7550048828125,259.9690856933594,259.7300109863281,259.9599914550781,36572
2025-10-23 17:17:00+00:00,259.7799987792969,259.79998779296875,259.6650085449219,259.7699890136719,34337
2025-10-23 17:18:00+00:00,259.7023010253906,259.8299865722656,259.69000244140625,259.806396484375,25526
2025-10-23 17:19:00+00:00,259.7550048828125,259.7909851074219,259.7099914550781,259.7200012207031,16654
2025-10-23 17:20:00+00:00,259.7652893066406,259.8500061035156,259.70001220703125,259.7900085449219,25198
2025-10-23 17:21:00+00:00,259.7900085449219,259.889892578125,259.7699890136719,259.7900085449219,22694
2025-10-23 17:22:00+00:00,259.82049560546875,259.8800048828125,259.75,259.7701110839844,24118
2025-10-23 17:23:00+00:00,259.80999755859375,259.8450012207031,259.739990234375,259.80999755859375,33582
2025-10-23 17:24:00+00:00,259.7637939453125,259.81500244140625,259.739990234375,259.80999755859375,18205
2025-10-23 17:25:00+00:00,259.760009765625,259.82000732421875,259.739990234375,259.7622985839844,28926
2025-10-23 17:26:00+00:00,259.7799987792969,259.7900085449219,259.7300109863281,259.75,29083
2025-10-23 17:27:00+00:00,259.7650146484375,259.80999755859375,259.74200439453125,259.7900085449219,21587
2025-10-23 17:28:00+00:00,259.8877868652344,259.8999938964844,259.72698974609375,259.769287109375,51395
2025-10-23 17:29:00+00:00,259.8599853515625,259.909912109375,259.8009033203125,259.885009765625,27358
2025-10-23 17:30:00+00:00,259.8800048828125,259.8999938964844,259.8406066894531,259.8800048828125,13642
2025-10-23 17:31:00+00:00,259.9700927734375,260.010009765625,259.8699951171875,259.8699951171875,46177
2025-10-23 17:32:00+00:00,260.0249938964844,260.1000061035156,259.9601135253906,259.97650146484375,31758
2025-10-23 17:33:00+00:00,259.9590148925781,260.2200012207031,259.95001220703125,260.04998779296875,70488
2025-10-23 17:34:00+00:00,259.93499755859375,259.9599914550781,259.8299865722656,259.9599914550781,25136
2025-10-23 17:35:00+00:00,260.0364074707031,260.1400146484375,259.9200134277344,259.94000244140625,38513
2025-10-23 17:36:00+00:00,260.0849914550781,260.0899963378906,259.95001220703125,260.0203857421875,28763
2025-10-23 17:37:00+00:00,260.2650146484375,260.2699890136719,259.9599914550781,260.0799865722656,53811
2025-10-23 17:38:00+00:00,260.3500061035156,260.4200134277344,260.260009765625,260.260009765625,76824
2025-10-23 17:39:00+00:00,260.3226013183594,260.42498779296875,260.31500244140625,260.3500061035156,33102
2025-10-23 17:40:00+00:00,260.1400146484375,260.3800048828125,260.1400146484375,260.3299865722656,32269
2025-10-23 17:41:00+00:00,260.18499755859375,260.260009765625,260.1199951171875,260.14990234375,29886
2025-10-23 17:42:00+00:00,260.2300109863281,260.29998779296875,260.19061279296875,260.1990051269531,37155
2025-10-23 17:43:00+00:00,260.20001220703125,260.25,260.1499938964844,260.2304992675781,26766
2025-10-23 17:44:00+00:00,260.2300109863281,260.2770080566406,260.1883850097656,260.20001220703125,25225
2025-10-23 17:45:00+00:00,260.29998779296875,260.3186950683594,260.20001220703125,260.239990234375,30010
2025-10-23 17:46:00+00:00,260.2149963378906,260.30999755859375,260.2090148925781,260.29998779296875,40913
2025-10-23 17:47:00+00:00,260.2099914550781,260.32000732421875,260.17999267578125,260.2099914550781,53870
2025-10-23 17:48:00+00:00,260.239990234375,260.2900085449219,260.2090148925781,260.2099914550781,18564
2025-10-23 17:49:00+00:00,260.2300109863281,260.2597961425781,260.1824951171875,260.239501953125,28280
2025-10-23 17:50:00+00:00,260.2300109863281,260.2699890136719,260.2149963378906,260.2300109863281,21511
2025-10-23 17:51:00+00:00,260.25,260.2569885253906,260.20001220703125,260.2200012207031,19424
2025-10-23 17:52:00+00:00,260.2250061035156,260.29998779296875,260.2200012207031,260.2550048828125,20276
2025-10-23 17:53:00+00:00,260.19000244140625,260.25,260.1499938964844,260.2200012207031,42425
2025-10-23 17:54:00+00:00,260.2099914550781,260.2430114746094,260.1784973144531,260.17999267578125,20330
2025-10-23 17:55:00+00:00,260.2850036621094,260.3057861328125,260.2300109863281,260.239990234375,14770
2025-10-23 17:56:00+00:00,260.2749938964844,260.32000732421875,260.2300109863281,260.29998779296875,20223
2025-10-23 17:57:00+00:00,260.2799987792969,260.2799987792969,260.2300109863281,260.2699890136719,21311
2025-10-23 17:58:00+00:00,260.2301025390625,260.28509521484375,260.2300109863281,260.25,1225478
2025-10-23 17:59:00+00:00,260.2099914550781,260.239990234375,260.19000244140625,260.2099914550781,190341
2025-10-23 18:00:00+00:00,260.2300109863281,260.2550048828125,260.1600036621094,260.2099914550781,31699
2025-10-23 18:01:00+00:00,260.20001220703125,260.2349853515625,260.1499938964844,260.2300109863281,36214
2025-10-23 18:02:00+00:00,260.17498779296875,260.2200012207031,260.1099853515625,260.2099914550781,35980
